species_name;lat;lon;obs_year;source
Octolasium lacteum;46,49237;12,074072;1978;jerome
Allolobophora rosea;46,49237;12,074072;1978;jerome
Dendrobaena rubida;46,475567;12,202484;1978;jerome
Dendrobaena octaedra;46,475567;12,202484;1978;jerome
Lumbricus rubellus;46,475567;12,202484;1978;jerome
Octolasium lacteum;46,475567;12,202484;1978;jerome
Allolobophora rosea;46,475567;12,202484;1978;jerome
Dendrobaena rubida;46,439677;12,224299;1978;jerome
Dendrobaena octaedra;46,439677;12,224299;1978;jerome
Octolasium lacteum;46,439677;12,224299;1978;jerome
Allolobophora rosea;46,439677;12,224299;1978;jerome
Allolobophora smaragdina;46,439677;12,224299;1978;jerome
Dendrobaena rubida;46,563565;12,520098;1978;jerome
Dendrobaena octaedra;46,563565;12,520098;1978;jerome
Lumbricus rubellus;46,563565;12,520098;1978;jerome
Octolasium lacteum;46,563565;12,520098;1978;jerome
Allolobophora rosea;46,563565;12,520098;1978;jerome
Allolobophora smaragdina;46,563565;12,520098;1978;jerome
Eiseniella tetraedra;46,463093;12,206996;1978;jerome
Dendrobaena rubida;46,463093;12,206996;1978;jerome
Dendrobaena octaedra;46,463093;12,206996;1978;jerome
Lumbricus rubellus;46,463093;12,206996;1978;jerome
Octolasium lacteum;46,463093;12,206996;1978;jerome
Allolobophora rosea;46,463093;12,206996;1978;jerome
Dendrobaena octaedra;46,463093;12,206996;1978;jerome
Lumbricus rubellus;46,463093;12,206996;1978;jerome
Octolasium lacteum;46,463093;12,206996;1978;jerome
Allolobophora rosea;46,463093;12,206996;1978;jerome
Dendrobaena cognettii;46,463093;12,206996;1978;jerome
Dendrobaena rubida;46,463093;12,206996;1978;jerome
Dendrobaena octaedra;46,463093;12,206996;1978;jerome
Lumbricus rubellus;46,463093;12,206996;1978;jerome
Octolasium lacteum;46,463093;12,206996;1978;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus tubellus;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Dendrodrilus rubidus;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus tubellus;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Eisenia foetica;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus tubellus;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Octolasium lacteum;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus tubellus;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Octolasium lacteum;44,6;11,2;1993;jerome
Eisenia foetica;44,6;11,2;1993;jerome
Eisaniella tetraeda;44,6;11,2;1993;jerome
Dendrodrilus rubidus;44,6;11,2;1993;jerome
Aminthas spp;44,6;11,2;1993;jerome
Aporrectodea caliginosa;44,6;11,2;1993;jerome
Aporrectodea rosea;44,6;11,2;1993;jerome
Allolobophora chlorotica;44,6;11,2;1993;jerome
Lumbricus tubellus;44,6;11,2;1993;jerome
Lumbricus castaneus;44,6;11,2;1993;jerome
Lumbricus spp;44,6;11,2;1993;jerome
Octodrilus lissaensis;44,6;11,2;1993;jerome
Octodrilus pseudo-complanatus;44,6;11,2;1993;jerome
Octodrilus;44,6;11,2;1993;jerome
Octolasium lacteum;44,6;11,2;1993;jerome
Bimastos minusculus;44,6;11,2;1993;jerome
Bismastus eiseni;44,6;11,2;1993;jerome
Eisaniella tetraeda;44,6;11,2;1993;jerome
Dendrobaena veneta;44,6;11,2;1993;jerome
Microscolex dubius;44,6;11,2;1993;jerome
Aporrectodea caliginosa;32,250943;35,895112;2004;jerome
Aporrectodea caliginosa;32,250943;35,895112;2004;jerome
Aporrectodea caliginosa;31,168234;35,719221;2004;jerome
Aporrectodea caliginosa;31,168234;35,719221;2004;jerome
Aporrectodea caliginosa;31,168234;35,719221;2004;jerome
Aporrectodea rosea;32,048435;35,730772;1996;jerome
Aporrectodea rosea;31,168234;35,719221;2004;jerome
Aporrectodea rosea;32,250943;35,895112;2004;jerome
Aporrectodea rosea;31,168234;35,719221;2004;jerome
Dendrobaena byblica;32,048435;35,730772;1996;jerome
Dendrobaena semitica;32,250943;35,895112;2004;jerome
Dendrobaena semitica;31,168234;35,719221;2004;jerome
Dendrobaena semitica;31,168234;35,719221;2004;jerome
Dendrobaena orientalis;31,168234;35,719221;2004;jerome
Dendrobaena orientalis;31,168234;35,719221;2004;jerome
Dendrobaena veneta;32,250943;35,895112;2004;jerome
Dendrobaena veneta;31,168234;35,719221;2004;jerome
Eisenia fetida;32,250943;35,895112;2004;jerome
Eiseniella tetraedra;31,168234;35,719221;2004;jerome
Helodrilus patriarchalis;30,878477;35,694373;1996;jerome
Helodrilus patriarchalis;31,617926;35,567572;1996;jerome
Helodrilus patriarchalis;31,168234;35,719221;2004;jerome
Octodrilus transpadanus;32,250943;35,895112;2004;jerome
Microscolex dubius;32,250943;35,895112;2004;jerome
Microscolex dubius;31,168234;35,719221;2004;jerome
Ocnerodrilus occidentalis;32,449138;35,614489;2004;jerome
Allolobophora caliginosa trapezoides;32,245054;20,209786;2002;jerome
Allolobophora rosea;32,207072;20,169242;2002;jerome
Allolobophora caliginosa trapezoides;32,116486;20,070809;2002;jerome
Microscolex dubius;32,131377;20,151242;2002;jerome
A. caliginosa trapezoides;32,131377;20,151242;2002;jerome
Allolobophora rosea;32,131377;20,151242;2002;jerome
Allolobophora caliginosa trapezoides;32,100422;20,170923;2002;jerome
Microscolex dubius;32,100422;20,170923;2002;jerome
Allolobophora rosea;32,100422;20,170923;2002;jerome
Allolobophora caliginosa trapezoides;32,100422;20,170923;2002;jerome
Microscolex dubius;32,100422;20,170923;2002;jerome
A. caliginosa trapezoides;32,075103;20,065538;2002;jerome
Allolobophora rosea;32,075103;20,065538;2002;jerome
Microscolex dubius;32,075103;20,065538;2002;jerome
Allolobophora caliginosa trapezoides;32,049795;20,052763;2002;jerome
Allolobophora rosea;32,049795;20,052763;2002;jerome
Microscolex dubius;32,049795;20,052763;2002;jerome
Allolobophora caliginosa trapezoides;32,060259;20,126822;2002;jerome
Allolobophora caliginosa trapezoides;32,017427;20,016566;2002;jerome
Allolobophora rosea;32,017427;20,016566;2002;jerome
Allolobophora caliginosa trapezoides;32,032941;20,14443;2002;jerome
Allolobophora caliginosa trapezoides;31,978239;20,103789;2002;jerome
allolobophora chlorotica;58,33416;8,512648;1993;jerome
aporrectodea caliginosa;58,33416;8,512648;1993;jerome
aporrectodea longa;58,33416;8,512648;1993;jerome
aporrectodea rosea;58,33416;8,512648;1993;jerome
lumbricus rubellus;58,33416;8,512648;1993;jerome
lumbricus terrestris;58,33416;8,512648;1993;jerome
allolobophora chlorotica;59,663015;10,782528;1993;jerome
aporrectodea caliginosa;59,663015;10,782528;1993;jerome
aporrectodea longa;59,663015;10,782528;1993;jerome
aporrectodea rosea;59,663015;10,782528;1993;jerome
lumbricus rubellus;59,663015;10,782528;1993;jerome
lumbricus terrestris;59,663015;10,782528;1993;jerome
allolobophora chlorotica;63,5;10,866667;1993;jerome
aporrectodea caliginosa;63,5;10,866667;1993;jerome
aporrectodea rosea;63,5;10,866667;1993;jerome
lumbricus rubellus;63,5;10,866667;1993;jerome
lumbricus terrestris;63,5;10,866667;1993;jerome
Aporrectodea caliginosa;48,737462;21,726881;1989;jerome
Apporectodea rosea;48,737462;21,726882;1989;jerome
Allolobophora leoni;48,737462;21,726883;1989;jerome
Lumbricus spp;48,737462;21,726884;1989;jerome
Eiseniella tetraedra;48,737462;21,726885;1989;jerome
Aporrectodea longa;48,737462;21,726886;1989;jerome
Dendrobaena octaedra;48,737462;21,726887;1989;jerome
Aporrectodea caliginosa;48,321132;20,087164;1989;jerome
Apporectodea rosea;48,321132;20,087165;1989;jerome
Lumbricus spp;48,321132;20,087166;1989;jerome
Aporrectodea caliginosa;49,042951;17,16408;1989;jerome
Apporectodea rosea;49,042951;17,164081;1989;jerome
Lumbricus spp;49,042951;17,164082;1989;jerome
Aporrectodea caliginosa;48,694013;21,663577;1989;jerome
Apporectodea rosea;48,694013;21,663578;1989;jerome
Lumbricus spp;48,694013;21,663579;1989;jerome
Allolobophora chlorotica;48,694013;21,66358;1989;jerome
Dendrobaena spp;48,694013;21,663581;1989;jerome
Aporrectodea caliginosa;48,204469;18,155963;1989;jerome
Apporectodea rosea;48,204469;18,155964;1989;jerome
Allolobophora leoni;48,204469;18,155965;1989;jerome
Lumbricus spp;48,204469;18,155966;1989;jerome
Octolasion lacteum;48,204469;18,155967;1989;jerome
Lumbricus terrestris;48,204469;18,155968;1989;jerome
Aporrectodea caliginosa;48,565671;21,844442;1989;jerome
Apporectodea rosea;48,565671;21,844443;1989;jerome
Allolobophora leoni;48,565671;21,844444;1989;jerome
Helodrilus antipae tuberculatus;48,565671;21,844445;1989;jerome
Octodrilus transpadanus;48,565671;21,844446;1989;jerome
Aporrectodea caliginosa;48,631335;21,740314;1989;jerome
Apporectodea rosea;48,631335;21,740315;1989;jerome
Allolobophora leoni;48,631335;21,740316;1989;jerome
Lumbricus spp;48,631335;21,740317;1989;jerome
Allolobophora chlorotica;48,631335;21,740318;1989;jerome
Aporrectodea longa;48,631335;21,740319;1989;jerome
Lumbricus terrestris;48,631335;21,74032;1989;jerome
Aporrectodea caliginosa;48,542315;21,77128;1989;jerome
Apporectodea rosea;48,542315;21,771281;1989;jerome
Allolobophora leoni;48,542315;21,771282;1989;jerome
Lumbricus spp;48,542315;21,771283;1989;jerome
Allolobophora chlorotica;48,542315;21,771284;1989;jerome
Helodrilus antipae tuberculatus;48,542315;21,771285;1989;jerome
Aporrectodea longa;48,542315;21,771286;1989;jerome
Aporrectodea caliginosa;48,687595;17,354734;1989;jerome
Apporectodea rosea;48,687595;17,354735;1989;jerome
Lumbricus spp;48,687595;17,354736;1989;jerome
Eiseniella tetraedra;48,687595;17,354737;1989;jerome
Lumbricus terrestris;48,687595;17,354738;1989;jerome
Lumbricus rubellus;48,687595;17,354739;1989;jerome
hormogaster elisae;40,739623;-3,563912;2001;jerome
allolobophora rosea bimastoides;40,739623;-3,563912;2001;jerome
aporrectodea caliginosa trapezoides;40,739623;-3,563912;2001;jerome
octodrilus complanatus;40,739623;-3,563912;2001;jerome
microscolex phosphoreus;40,739623;-3,563912;2001;jerome
microscolex dubius;40,739623;-3,563912;2001;jerome
hormogaster elisae;40,739623;-3,563912;2002;jerome
allolobophora rosea bimastoides;40,739623;-3,563912;2002;jerome
aporrectodea caliginosa trapezoides;40,739623;-3,563912;2002;jerome
octodrilus complanatus;40,739623;-3,563912;2002;jerome
microscolex phosphoreus;40,739623;-3,563912;2002;jerome
microscolex dubius;40,739623;-3,563912;2002;jerome
hormogaster elisae;40,739623;-3,563912;2002;jerome
allolobophora rosea bimastoides;40,739623;-3,563912;2002;jerome
aporrectodea caliginosa trapezoides;40,739623;-3,563912;2002;jerome
octodrilus complanatus;40,739623;-3,563912;2002;jerome
microscolex phosphoreus;40,739623;-3,563912;2002;jerome
microscolex dubius;40,739623;-3,563912;2002;jerome
allolobophora chlorotica;59,388649;18,007262;1993;jerome
aporrectodea caliginosa;59,388649;18,007263;1993;jerome
aporrectodea longa;59,388649;18,007264;1993;jerome
aporrectodea rosea;59,388649;18,007265;1993;jerome
lumbricus castaneus;59,388649;18,007266;1993;jerome
lumbricus terrestris;59,388649;18,007267;1993;jerome
octolasion cyaneum;59,388649;18,007268;1993;jerome
allolobophora chlorotica;59,368587;18,054552;1993;jerome
aporrectodea caliginosa;59,368587;18,054553;1993;jerome
aporrectodea longa;59,368587;18,054554;1993;jerome
lumbricus castaneus;59,368587;18,054555;1993;jerome
lumbricus rubellus;59,368587;18,054556;1993;jerome
lumbricus terrestris;59,368587;18,054557;1993;jerome
octolasion cyaneum;59,368587;18,054558;1993;jerome
aporrectodea caliginosa;59,388649;18,007267;1994;jerome
aporrectodea rosea;59,388649;18,007267;1994;jerome
lumbricus castaneus;59,388649;18,007267;1994;jerome
allolobophora chlorotica;59,359176;18,074914;1994;jerome
aporrectodea caliginosa;59,359176;18,074915;1994;jerome
aporrectodea longa;59,359176;18,074916;1994;jerome
dendrobaena octaedra;59,359176;18,074917;1994;jerome
lumbricus rubellus;59,359176;18,074918;1994;jerome
octolasion cyaneum;59,359176;18,074919;1994;jerome
lumbricus castaneus;59,36082;18,084775;1994;jerome
aporrectodea caliginosa;59,37006;18,053636;1994;jerome
aporrectodea longa;59,37006;18,053636;1994;jerome
aporrectodea longa;59,37006;18,053636;1994;jerome
octolasion cyaneum;59,37006;18,053636;1994;jerome
aporrectodea caliginosa;59,36092;18,053332;1994;jerome
aporrectodea rosea;59,36092;18,053332;1994;jerome
aporrectodea caliginosa;59,364495;18,058748;1995;jerome
dendrodilus rubidus;59,364495;18,058748;1995;jerome
allolobophora chlorotica;59,370423;18,072945;1995;jerome
aporrectodea rosea;59,370423;18,072945;1995;jerome
lumbricus rubellus;59,370423;18,072945;1995;jerome
allolobophora chlorotica;59,363543;18,032318;1995;jerome
aporrectodea caliginosa;59,363543;18,032318;1995;jerome
aporrectodea longa;59,363543;18,032318;1995;jerome
aporrectodea rosea;59,363543;18,032318;1995;jerome
dendrodilus rubidus;59,363543;18,032318;1995;jerome
lumbricus castaneus;59,363543;18,032318;1995;jerome
lumbricus rubellus;59,363543;18,032318;1995;jerome
octolasion cyaneum;59,363543;18,032318;1995;jerome
aporrectodea caliginosa;59,363543;18,032318;1995;jerome
aporrectodea rosea;59,363543;18,032318;1995;jerome
lumbricus rubellus;59,363543;18,032318;1995;jerome
dendrobaena attemsi;59,359965;18,069867;1995;jerome
spermophorodrilus vignai;40,1418136672556;29,0589144572024;1990;jerome
spermophorodrilus vignai;40,1945921595124;29,4357283437797;1990;jerome
spermophorodrilus vignai;40,2449158381758;31,0657245697557;1990;jerome
healyella naja;40,1896825323257;29,2000662388193;1990;jerome
healyella naja;40,181090684749;29,3215795116895;1990;jerome
healyella mariae;39,9036967487019;29,5584690234465;1990;jerome
healyella mariae;40,1418136672556;29,0589144572024;1990;jerome
healyella mariae;40,1896825323257;29,2000662388193;1990;jerome
healyella mariae;40,181090684749;29,3215795116895;1990;jerome
healyella mariae;40,1945921595124;29,4357283437797;1990;jerome
healyella mariae;40,2449158381758;31,0657245697557;1990;jerome
healyella suriaca;37,0978448115173;38,9677695267088;1989;jerome
eiseniella tetraedra;39,1132467716473;27,3491367894429;1990;jerome
eiseniella tetraedra;36,70261982299;29,8186792643403;1990;jerome
eiseniella tetraedra;38,9968263824801;30,0153153599928;1990;jerome
eiseniella tetraedra;40,362746890656;30,9626223988355;1990;jerome
eiseniella tetraedra eutyipica;40,8671076111614;39,3821240981258;1990;jerome
eiseniella colchidica;38,9968263824801;30,0153153599928;1990;jerome
allolobophora minuscula;40,1418136672556;29,0589144572024;1990;jerome
allolobophora minuscula;40,2449158381758;31,0657245697557;1990;jerome
allolobophora jassyensis;36,70261982299;29,8186792643403;1990;jerome
allolobophora jassyensis;37,8490177710785;30,1328954042875;1990;jerome
allolobophora jassyensis;40,5836801140564;30,3931056451812;1990;jerome
allolobophora jassyensis;40,362746890656;30,9626223988355;1990;jerome
allolobophora jassyensis;40,2449158381758;31,0657245697557;1990;jerome
allolobophora jassyensis;40,4854875703229;31,3210251834628;1990;jerome
helodrilus oculatus;39,4765591834612;27,030011022309;1990;jerome
helodrilus oculatus;39,1132467716473;27,3491367894429;1990;jerome
helodrilus oculatus;40,362746890656;30,9626223988355;1990;jerome
nicodrilus caliginosus;41,0648235783505;36,2650197604443;1989;jerome
nicodrilus caliginosus;39,1132467716473;27,3491367894429;1990;jerome
nicodrilus caliginosus;37,2475884407108;27,9873883237106;1990;jerome
nicodrilus caliginosus;36,5406021258297;29,6468423128067;1990;jerome
nicodrilus caliginosus;36,70261982299;29,8186792643403;1990;jerome
nicodrilus caliginosus;38,9968263824801;30,0153153599928;1990;jerome
nicodrilus caliginosus;40,1418136672556;29,0589144572024;1990;jerome
nicodrilus caliginosus;40,181090684749;29,3215795116895;1990;jerome
nicodrilus caliginosus;40,4388461120495;29,9168718080738;1990;jerome
nicodrilus caliginosus;40,5836801140564;30,3931056451812;1990;jerome
nicodrilus caliginosus;40,362746890656;30,9626223988355;1990;jerome
nicodrilus caliginosus;40,2449158381758;31,0657245697557;1990;jerome
nicodrilus caliginosus;40,4854875703229;31,3210251834628;1990;jerome
nicodrilus caliginosus;37,5937171573714;30,4765693073547;1990;jerome
allolobophora antipai tuberculata;37,5568949534714;30,5845811054616;1990;jerome
allolobophora antipai tuberculata;40,181090684749;29,3215795116895;1990;jerome
allolobophora rosea;37,5421660719113;31,3185703698695;1973;jerome
allolobophora rosea;37,3703291203777;31,7481627487035;1973;jerome
allolobophora rosea;37,3384165436643;31,5174102709298;1973;jerome
allolobophora rosea;39,4765591834612;27,030011022309;1990;jerome
allolobophora rosea;37,2475884407108;27,9873883237106;1990;jerome
allolobophora rosea;36,5406021258297;29,6468423128067;1990;jerome
allolobophora rosea;37,5568949534714;30,5845811054616;1990;jerome
allolobophora rosea;37,5568949534714;30,5845811054616;1990;jerome
allolobophora rosea;37,8490177710785;30,1328954042875;1990;jerome
allolobophora rosea;38,9968263824801;30,0153153599928;1990;jerome
allolobophora rosea;40,181090684749;29,3215795116895;1990;jerome
allolobophora rosea;40,362746890656;30,9626223988355;1990;jerome
allolobophora rosea;40,2449158381758;31,0657245697557;1990;jerome
allolobophora rosea;37,8809303477919;30,0297932333673;1990;jerome
allolobophora rosea;37,2402239999308;34,8608663850553;1990;jerome
allolobophora rosea;37,0340196580905;34,8510471306819;1990;jerome
allolobophora bellicosa;38,9968263824801;30,0153153599928;1990;jerome
allolobophora leoni;41,0648235783505;36,2650197604443;1989;jerome
