"MTB";"PERIODE";"Artensumme";"X";"Y";"SMTB";"TKBUNDESLA"
"5490";5434;"1980-1999";12;11.4152643583631;50.5488024393523;"Leutenberg";"Bayern"
"5491";5435;"2000-2018";6;11.5819063654635;50.5488035610622;"LiebengrÅn";"ThÅringen"
"5492";5435;"1980-1999";14;11.5819063654635;50.5488035610622;"LiebengrÅn";"ThÅringen"
"5493";5435;"1900-2018";14;11.5819063654635;50.5488035610622;"LiebengrÅn";"ThÅringen"
"5494";5436;"1980-1999";15;11.7485483793886;50.5488047202024;"Schleiz";"ThÅringen"
"5495";5436;"2000-2018";15;11.7485483793886;50.5488047202024;"Schleiz";"ThÅringen"
"5496";5436;"1900-2018";17;11.7485483793886;50.5488047202024;"Schleiz";"ThÅringen"
"5497";5437;"2000-2018";14;11.9151904004985;50.5488059173362;"MÅhltroff";"Sachsen"
"5498";5437;"1900-2018";17;11.9151904004985;50.5488059173362;"MÅhltroff";"Sachsen"
"5499";5437;"1980-1999";15;11.9151904004985;50.5488059173362;"MÅhltroff";"Sachsen"
"5500";5438;"1980-1999";17;12.0818324292036;50.5488071531826;"Plauen Nord";"Sachsen"
"5501";5438;"2000-2018";17;12.0818324292036;50.5488071531826;"Plauen Nord";"Sachsen"
"5502";5438;"1900-2018";17;12.0818324292036;50.5488071531826;"Plauen Nord";"Sachsen"
"5503";5439;"2000-2018";20;12.2484744659623;50.5488084285786;"Treuen";"Sachsen"
"5504";5439;"1900-2018";20;12.2484744659623;50.5488084285786;"Treuen";"Sachsen"
"5505";5439;"1980-1999";17;12.2484744659623;50.5488084285786;"Treuen";"Sachsen"
"5506";5440;"1900-2018";15;12.4151165112715;50.5488097445325;"Auerbach (Vogtland)";"Sachsen"
"5507";5440;"2000-2018";16;12.4151165112715;50.5488097445325;"Auerbach (Vogtland)";"Sachsen"
"5508";5440;"1980-1999";15;12.4151165112715;50.5488097445325;"Auerbach (Vogtland)";"Sachsen"
"5509";5441;"2000-2018";15;12.581758565702;50.5488111022056;"Schneeberg";"Sachsen"
"5510";5441;"1900-2018";15;12.581758565702;50.5488111022056;"Schneeberg";"Sachsen"
"5511";5441;"1980-1999";15;12.581758565702;50.5488111022056;"Schneeberg";"Sachsen"
"5512";5442;"2000-2018";8;12.7484006299062;50.5488125029391;"Aue";"Sachsen"
"5513";5442;"1980-1999";10;12.7484006299062;50.5488125029391;"Aue";"Sachsen"
"5514";5442;"1900-2018";10;12.7484006299062;50.5488125029391;"Aue";"Sachsen"
"5515";5443;"2000-2018";8;12.9150427045897;50.548813948305;"Annaberg-Buchholz West";"Sachsen"
"5516";5443;"1900-2018";12;12.9150427045897;50.548813948305;"Annaberg-Buchholz West";"Sachsen"
"5517";5443;"1980-1999";12;12.9150427045897;50.548813948305;"Annaberg-Buchholz West";"Sachsen"
"5518";5444;"1900-2018";9;13.0816847905943;50.54881544005;"Annaberg-Buchholz";"Sachsen"
"5519";5444;"2000-2018";8;13.0816847905943;50.54881544005;"Annaberg-Buchholz";"Sachsen"
"5520";5444;"1980-1999";9;13.0816847905943;50.54881544005;"Annaberg-Buchholz";"Sachsen"
"5521";5445;"2000-2018";5;13.2483268888059;50.548816980213;"Hirtstein";"Sachsen"
"5522";5445;"1900-2018";7;13.2483268888059;50.548816980213;"Hirtstein";"Sachsen"
"5523";5445;"1980-1999";6;13.2483268888059;50.548816980213;"Hirtstein";"Sachsen"
"5524";5503;"1980-1999";1;6.24936415840206;50.4487968414156;NA;NA
"5525";5503;"1900-2018";1;6.24936415840206;50.4487968414156;NA;NA
"5526";5504;"1980-1999";11;6.41600612656641;50.4487968529146;"Hellenthal";"Nordrhein-Westfalen"
"5527";5504;"2000-2018";4;6.41600612656641;50.4487968529146;"Hellenthal";"Nordrhein-Westfalen"
"5528";5504;"1900-2018";11;6.41600612656641;50.4487968529146;"Hellenthal";"Nordrhein-Westfalen"
"5529";5505;"2000-2018";10;6.58264809402646;50.4487969019314;"Blankenheim";"Nordrhein-Westfalen"
"5530";5505;"1980-1999";11;6.58264809402646;50.4487969019314;"Blankenheim";"Nordrhein-Westfalen"
"5531";5505;"1900-2018";11;6.58264809402646;50.4487969019314;"Blankenheim";"Nordrhein-Westfalen"
"5532";5506;"1980-1999";10;6.74929006112003;50.4487969879686;"Aremberg";"Nordrhein-Westfalen"
"5533";5506;"1900-2018";10;6.74929006112003;50.4487969879686;"Aremberg";"Nordrhein-Westfalen"
"5534";5506;"2000-2018";6;6.74929006112003;50.4487969879686;"Aremberg";"Nordrhein-Westfalen"
"5535";5507;"1900-2018";11;6.91593202816941;50.448797110618;"Hînningen";"Nordrhein-Westfalen"
"5536";5507;"1980-1999";11;6.91593202816941;50.448797110618;"Hînningen";"Nordrhein-Westfalen"
"5537";5507;"2000-2018";6;6.91593202816941;50.448797110618;"Hînningen";"Nordrhein-Westfalen"
"5538";5508;"1900-2018";11;7.08257399545269;50.448797269562;"Kempenich";"Rheinland-Pfalz"
"5539";5508;"2000-2018";5;7.08257399545269;50.448797269562;"Kempenich";"Rheinland-Pfalz"
"5540";5508;"1980-1999";10;7.08257399545269;50.448797269562;"Kempenich";"Rheinland-Pfalz"
"5541";5509;"1900-2018";14;7.24921596324729;50.4487974645232;"Burgbrohl";"Rheinland-Pfalz"
"5542";5509;"1980-1999";14;7.24921596324729;50.4487974645232;"Burgbrohl";"Rheinland-Pfalz"
"5543";5509;"2000-2018";7;7.24921596324729;50.4487974645232;"Burgbrohl";"Rheinland-Pfalz"
"5544";5510;"1900-2018";11;7.4158579317933;50.4487976953352;"Neuwied";"Rheinland-Pfalz"
"5545";5510;"2000-2018";5;7.4158579317933;50.4487976953352;"Neuwied";"Rheinland-Pfalz"
"5546";5510;"1980-1999";11;7.4158579317933;50.4487976953352;"Neuwied";"Rheinland-Pfalz"
"5547";5511;"1900-2018";19;7.58249990135149;50.4487979618267;"Bendorf";"Rheinland-Pfalz"
"5548";5511;"2000-2018";8;7.58249990135149;50.4487979618267;"Bendorf";"Rheinland-Pfalz"
"5549";5511;"1980-1999";18;7.58249990135149;50.4487979618267;"Bendorf";"Rheinland-Pfalz"
"5550";5512;"1900-2018";17;7.74914187215208;50.4487982639103;"Montabaur";"Rheinland-Pfalz"
"5551";5512;"2000-2018";7;7.74914187215208;50.4487982639103;"Montabaur";"Rheinland-Pfalz"
"5552";5512;"1980-1999";16;7.74914187215208;50.4487982639103;"Montabaur";"Rheinland-Pfalz"
"5553";5513;"1900-2018";15;7.91578384441117;50.4487986014849;"Meudt";"Hessen"
"5554";5513;"2000-2018";7;7.91578384441117;50.4487986014849;"Meudt";"Hessen"
"5555";5513;"1980-1999";15;7.91578384441117;50.4487986014849;"Meudt";"Hessen"
"5556";5514;"1900-2018";21;8.08242581831498;50.4487989745047;"Hadamar";"Hessen"
"5557";5514;"1980-1999";18;8.08242581831498;50.4487989745047;"Hadamar";"Hessen"
"5558";5514;"2000-2018";18;8.08242581831498;50.4487989745047;"Hadamar";"Hessen"
"5559";5515;"1980-1999";14;8.24906779416599;50.4487993829291;"Weilburg";"Hessen"
"5560";5515;"1900-2018";16;8.24906779416599;50.4487993829291;"Weilburg";"Hessen"
"5561";5515;"2000-2018";15;8.24906779416599;50.4487993829291;"Weilburg";"Hessen"
"5562";5516;"1900-2018";16;8.41570977209107;50.4487998267408;"WeilmÅnster";"Hessen"
"5563";5516;"1980-1999";15;8.41570977209107;50.4487998267408;"WeilmÅnster";"Hessen"
"5564";5516;"2000-2018";13;8.41570977209107;50.4487998267408;"WeilmÅnster";"Hessen"
"5565";5517;"1980-1999";15;8.58235175234471;50.4488003059176;"Cleeberg";"Hessen"
"5566";5517;"1900-2018";16;8.58235175234471;50.4488003059176;"Cleeberg";"Hessen"
"5567";5517;"2000-2018";16;8.58235175234471;50.4488003059176;"Cleeberg";"Hessen"
"5568";5518;"1900-2018";18;8.7489937351488;50.4488008204595;"Butzbach";"Hessen"
"5569";5518;"1980-1999";15;8.7489937351488;50.4488008204595;"Butzbach";"Hessen"
"5570";5518;"2000-2018";14;8.7489937351488;50.4488008204595;"Butzbach";"Hessen"
"5571";5519;"1980-1999";12;8.91563572067426;50.4488013703633;"Hungen";"Hessen"
"5572";5519;"1900-2018";17;8.91563572067426;50.4488013703633;"Hungen";"Hessen"
"5573";5519;"2000-2018";15;8.91563572067426;50.4488013703633;"Hungen";"Hessen"
"5574";5520;"1900-2018";18;9.08227770917555;50.4488019556157;"Nidda";"Hessen"
"5575";5520;"2000-2018";13;9.08227770917555;50.4488019556157;"Nidda";"Hessen"
"5576";5520;"1980-1999";19;9.08227770917555;50.4488019556157;"Nidda";"Hessen"
"5577";5521;"2000-2018";10;9.24891970081333;50.4488025762117;"Gedern";"Hessen"
"5578";5521;"1980-1999";12;9.24891970081333;50.4488025762117;"Gedern";"Hessen"
"5579";5521;"1900-2018";15;9.24891970081333;50.4488025762117;"Gedern";"Hessen"
"5580";5522;"1980-1999";14;9.415561695842;50.4488032321548;"Freiensteinau";"Hessen"
"5581";5522;"1900-2018";15;9.415561695842;50.4488032321548;"Freiensteinau";"Hessen"
"5582";5522;"2000-2018";15;9.415561695842;50.4488032321548;"Freiensteinau";"Hessen"
"5583";5523;"1980-1999";11;9.58220369443679;50.4488039234382;"Neuhof";"Hessen"
"5584";5523;"1900-2018";13;9.58220369443679;50.4488039234382;"Neuhof";"Hessen"
"5585";5523;"2000-2018";12;9.58220369443679;50.4488039234382;"Neuhof";"Hessen"
"5586";5524;"1980-1999";9;9.74884569681061;50.4488046500521;"Weyhers";"Bayern"
"5587";5524;"1900-2018";12;9.74884569681061;50.4488046500521;"Weyhers";"Bayern"
"5588";5524;"2000-2018";12;9.74884569681061;50.4488046500521;"Weyhers";"Bayern"
"5589";5525;"1900-2018";14;9.91548770321776;50.4488054120087;"Gersfeld (Rhîn)";"Bayern"
"5590";5525;"2000-2018";11;9.91548770321776;50.4488054120087;"Gersfeld (Rhîn)";"Bayern"
"5591";5525;"1980-1999";12;9.91548770321776;50.4488054120087;"Gersfeld (Rhîn)";"Bayern"
"5592";5526;"1980-1999";12;10.0821297137937;50.4488062093155;"Bischofsheim a.d.Rhîn";"Bayern"
"5593";5526;"1900-2018";15;10.0821297137937;50.4488062093155;"Bischofsheim a.d.Rhîn";"Bayern"
"5594";5526;"2000-2018";14;10.0821297137937;50.4488062093155;"Bischofsheim a.d.Rhîn";"Bayern"
"5595";5527;"1980-1999";9;10.2487717288361;50.4488070420033;"Mellrichstadt";"Bayern"
"5596";5527;"2000-2018";11;10.2487717288361;50.4488070420033;"Mellrichstadt";"Bayern"
"5597";5527;"1900-2018";12;10.2487717288361;50.4488070420033;"Mellrichstadt";"Bayern"
"5598";5528;"1980-1999";16;10.4154137485308;50.4488079101078;"Rentwertshausen";"Bayern"
"5599";5528;"2000-2018";7;10.4154137485308;50.4488079101078;"Rentwertshausen";"Bayern"
"5600";5528;"1900-2018";16;10.4154137485308;50.4488079101078;"Rentwertshausen";"Bayern"
"5601";5529;"1980-1999";15;10.5820557730937;50.4488088137203;"Rîmhild Nord";"ThÅringen"
"5602";5529;"1900-2018";16;10.5820557730937;50.4488088137203;"Rîmhild Nord";"ThÅringen"
"5603";5529;"2000-2018";8;10.5820557730937;50.4488088137203;"Rîmhild Nord";"ThÅringen"
"5604";5530;"1980-1999";15;10.7486978027543;50.4488097529181;"Hilburghausen";"ThÅringen"
"5605";5530;"1900-2018";15;10.7486978027543;50.4488097529181;"Hilburghausen";"ThÅringen"
"5606";5530;"2000-2018";10;10.7486978027543;50.4488097529181;"Hilburghausen";"ThÅringen"
"5607";5531;"1980-1999";17;10.915339837773;50.4488107278629;"Eisfeld";"ThÅringen"
"5608";5531;"1900-2018";17;10.915339837773;50.4488107278629;"Eisfeld";"ThÅringen"
"5609";5531;"2000-2018";6;10.915339837773;50.4488107278629;"Eisfeld";"ThÅringen"
"5610";5532;"1980-1999";11;11.0819818783893;50.4488117387112;"Steinach";"ThÅringen"
"5611";5532;"1900-2018";11;11.0819818783893;50.4488117387112;"Steinach";"ThÅringen"
"5612";5532;"2000-2018";8;11.0819818783893;50.4488117387112;"Steinach";"ThÅringen"
"5613";5533;"1980-1999";12;11.2486239248799;50.4488127857304;"Tettau";"Bayern"
"5614";5533;"1900-2018";12;11.2486239248799;50.4488127857304;"Tettau";"Bayern"
"5615";5533;"2000-2018";8;11.2486239248799;50.4488127857304;"Tettau";"Bayern"
"5616";5534;"2000-2018";8;11.4152659775224;50.4488138692282;"Lehesten";"Bayern"
"5617";5534;"1980-1999";11;11.4152659775224;50.4488138692282;"Lehesten";"Bayern"
"5618";5534;"1900-2018";11;11.4152659775224;50.4488138692282;"Lehesten";"Bayern"
"5619";5535;"1980-1999";12;11.5819080366381;50.4488149896028;"Moorbad Lobenstein";"Bayern"
"5620";5535;"1900-2018";13;11.5819080366381;50.4488149896028;"Moorbad Lobenstein";"Bayern"
"5621";5535;"2000-2018";13;11.5819080366381;50.4488149896028;"Moorbad Lobenstein";"Bayern"
"5622";5536;"1980-1999";10;11.7485501025643;50.448816147342;"Hirschberg";"Bayern"
"5623";5536;"1900-2018";11;11.7485501025643;50.448816147342;"Hirschberg";"Bayern"
"5624";5536;"2000-2018";9;11.7485501025643;50.448816147342;"Hirschberg";"Bayern"
"5625";5537;"1980-1999";12;11.9151921756612;50.4488173430332;"Gefell";"Bayern"
"5626";5537;"1900-2018";12;11.9151921756612;50.4488173430332;"Gefell";"Bayern"
"5627";5537;"2000-2018";11;11.9151921756612;50.4488173430332;"Gefell";"Bayern"
"5628";5538;"1900-2018";15;12.0818342563304;50.4488185773834;"Plauen";"Sachsen"
"5629";5538;"2000-2018";15;12.0818342563304;50.4488185773834;"Plauen";"Sachsen"
"5630";5538;"1980-1999";15;12.0818342563304;50.4488185773834;"Plauen";"Sachsen"
"5631";5539;"1980-1999";13;12.2484763450454;50.4488198512303;"Oelsnitz";"Sachsen"
"5632";5539;"1900-2018";15;12.2484763450454;50.4488198512303;"Oelsnitz";"Sachsen"
"5633";5539;"2000-2018";15;12.2484763450454;50.4488198512303;"Oelsnitz";"Sachsen"
"5634";5540;"1980-1999";10;12.4151184422989;50.4488211655969;"Falkenstein (Vogtland)";"Sachsen"
"5635";5540;"2000-2018";7;12.4151184422989;50.4488211655969;"Falkenstein (Vogtland)";"Sachsen"
"5636";5540;"1900-2018";10;12.4151184422989;50.4488211655969;"Falkenstein (Vogtland)";"Sachsen"
"5637";5541;"1980-1999";8;12.5817605486384;50.4488225216147;"Eibenstock";"Sachsen"
"5638";5541;"2000-2018";8;12.5817605486384;50.4488225216147;"Eibenstock";"Sachsen"
"5639";5541;"1900-2018";8;12.5817605486384;50.4488225216147;"Eibenstock";"Sachsen"
"5640";5542;"1980-1999";8;12.7484026647383;50.4488239206493;"Johanngeorgenstadt";"Sachsen"
"5641";5542;"1900-2018";8;12.7484026647383;50.4488239206493;"Johanngeorgenstadt";"Sachsen"
"5642";5542;"2000-2018";8;12.7484026647383;50.4488239206493;"Johanngeorgenstadt";"Sachsen"
"5643";5543;"1980-1999";7;12.9150447912944;50.448825364264;"Kurort Oberwiesenthal";"Sachsen"
"5644";5543;"1900-2018";8;12.9150447912944;50.448825364264;"Kurort Oberwiesenthal";"Sachsen"
"5645";5543;"2000-2018";6;12.9150447912944;50.448825364264;"Kurort Oberwiesenthal";"Sachsen"
"5646";5544;"1980-1999";2;13.081686929137;50.4488268542049;"BÑrenstein";"Sachsen"
"5647";5544;"1900-2018";3;13.081686929137;50.4488268542049;"BÑrenstein";"Sachsen"
"5648";5544;"2000-2018";3;13.081686929137;50.4488268542049;"BÑrenstein";"Sachsen"
"5649";5603;"1980-1999";2;6.24936416083426;50.3488082867251;"Wischeid";"Rheinland-Pfalz"
"5650";5603;"1900-2018";2;6.24936416083426;50.3488082867251;"Wischeid";"Rheinland-Pfalz"
"5651";5604;"1980-1999";11;6.41600618093553;50.3488082984369;"Hallschlag";"Nordrhein-Westfalen"
"5652";5604;"1900-2018";11;6.41600618093553;50.3488082984369;"Hallschlag";"Nordrhein-Westfalen"
"5653";5604;"2000-2018";3;6.41600618093553;50.3488082984369;"Hallschlag";"Nordrhein-Westfalen"
"5654";5605;"2000-2018";8;6.58264820032601;50.3488083476166;"Stadtkyll";"Nordrhein-Westfalen"
"5655";5605;"1900-2018";12;6.58264820032601;50.3488083476166;"Stadtkyll";"Nordrhein-Westfalen"
"5656";5605;"1980-1999";11;6.58264820032601;50.3488083476166;"Stadtkyll";"Nordrhein-Westfalen"
"5657";5606;"1980-1999";13;6.74929021937347;50.3488084337706;"öxheim";"Nordrhein-Westfalen"
"5658";5606;"2000-2018";8;6.74929021937347;50.3488084337706;"öxheim";"Nordrhein-Westfalen"
"5659";5606;"1900-2018";13;6.74929021937347;50.3488084337706;"öxheim";"Nordrhein-Westfalen"
"5660";5607;"1980-1999";12;6.91593223836841;50.3488085564704;"Adenau";"Rheinland-Pfalz"
"5661";5607;"1900-2018";12;6.91593223836841;50.3488085564704;"Adenau";"Rheinland-Pfalz"
"5662";5607;"2000-2018";5;6.91593223836841;50.3488085564704;"Adenau";"Rheinland-Pfalz"
"5663";5608;"1900-2018";14;7.08257425759336;50.3488087154265;"Virneburg";"Rheinland-Pfalz"
"5664";5608;"1980-1999";14;7.08257425759336;50.3488087154265;"Virneburg";"Rheinland-Pfalz"
"5665";5608;"2000-2018";3;7.08257425759336;50.3488087154265;"Virneburg";"Rheinland-Pfalz"
"5666";5609;"1980-1999";10;7.24921627730873;50.3488089103577;"Mayen";"Rheinland-Pfalz"
"5667";5609;"1900-2018";10;7.24921627730873;50.3488089103577;"Mayen";"Rheinland-Pfalz"
"5668";5609;"2000-2018";4;7.24921627730873;50.3488089103577;"Mayen";"Rheinland-Pfalz"
"5669";5610;"1900-2018";15;7.41585829778941;50.3488091410858;"Bassenheim";"Rheinland-Pfalz"
"5670";5610;"1980-1999";15;7.41585829778941;50.3488091410858;"Bassenheim";"Rheinland-Pfalz"
"5671";5610;"2000-2018";3;7.41585829778941;50.3488091410858;"Bassenheim";"Rheinland-Pfalz"
"5672";5611;"1980-1999";17;7.58250031926377;50.3488094074374;"Koblenz";"Rheinland-Pfalz"
"5673";5611;"2000-2018";6;7.58250031926377;50.3488094074374;"Koblenz";"Rheinland-Pfalz"
"5674";5611;"1900-2018";19;7.58250031926377;50.3488094074374;"Koblenz";"Rheinland-Pfalz"
"5675";5612;"2000-2018";3;7.7491423419768;50.3488097093346;"Bad Ems";"Rheinland-Pfalz"
"5676";5612;"1900-2018";17;7.7491423419768;50.3488097093346;"Bad Ems";"Rheinland-Pfalz"
"5677";5612;"1980-1999";17;7.7491423419768;50.3488097093346;"Bad Ems";"Rheinland-Pfalz"
"5678";5613;"1980-1999";18;7.91578436615918;50.348810046663;"Schaumburg";"Hessen"
"5679";5613;"2000-2018";8;7.91578436615918;50.348810046663;"Schaumburg";"Hessen"
"5680";5613;"1900-2018";19;7.91578436615918;50.348810046663;"Schaumburg";"Hessen"
"5681";5614;"2000-2018";14;8.08242639198862;50.3488104193851;"Limburg an der Lahn";"Hessen"
"5682";5614;"1900-2018";17;8.08242639198862;50.3488104193851;"Limburg an der Lahn";"Hessen"
"5683";5614;"1980-1999";14;8.08242639198862;50.3488104193851;"Limburg an der Lahn";"Hessen"
"5684";5615;"1980-1999";10;8.24906841973194;50.348810827471;"Villmar";"Hessen"
"5685";5615;"1900-2018";15;8.24906841973194;50.348810827471;"Villmar";"Hessen"
"5686";5615;"2000-2018";15;8.24906841973194;50.348810827471;"Villmar";"Hessen"
"5687";5616;"1980-1999";11;8.41571044955545;50.3488112708858;"GrÑvenwiesbach";"Hessen"
"5688";5616;"1900-2018";13;8.41571044955545;50.3488112708858;"GrÑvenwiesbach";"Hessen"
"5689";5616;"2000-2018";10;8.41571044955545;50.3488112708858;"GrÑvenwiesbach";"Hessen"
"5690";5617;"1980-1999";11;8.58235248172099;50.3488117496288;"Usingen";"Hessen"
"5691";5617;"1900-2018";18;8.58235248172099;50.3488117496288;"Usingen";"Hessen"
"5692";5617;"2000-2018";19;8.58235248172099;50.3488117496288;"Usingen";"Hessen"
"5693";5618;"1900-2018";19;8.74899451642742;50.3488122636757;"Friedberg (Hessen)";"Hessen"
"5694";5618;"2000-2018";20;8.74899451642742;50.3488122636757;"Friedberg (Hessen)";"Hessen"
"5695";5618;"1980-1999";17;8.74899451642742;50.3488122636757;"Friedberg (Hessen)";"Hessen"
"5696";5619;"2000-2018";16;8.91563655383515;50.3488128130355;"Staden";"Hessen"
"5697";5619;"1900-2018";16;8.91563655383515;50.3488128130355;"Staden";"Hessen"
"5698";5619;"1980-1999";15;8.91563655383515;50.3488128130355;"Staden";"Hessen"
"5699";5620;"1980-1999";14;9.08227859421008;50.3488133976952;"Ortenberg";"Hessen"
"5700";5620;"2000-2018";14;9.08227859421008;50.3488133976952;"Ortenberg";"Hessen"
"5701";5620;"1900-2018";15;9.08227859421008;50.3488133976952;"Ortenberg";"Hessen"
"5702";5621;"1900-2018";16;9.2489206377156;50.3488140176499;"Wenings";"Hessen"
"5703";5621;"2000-2018";12;9.2489206377156;50.3488140176499;"Wenings";"Hessen"
"5704";5621;"1980-1999";12;9.2489206377156;50.3488140176499;"Wenings";"Hessen"
"5705";5622;"1980-1999";11;9.41556268461756;50.3488146729026;"Steinau a.d. Stra·e";"Hessen"
"5706";5622;"1900-2018";14;9.41556268461756;50.3488146729026;"Steinau a.d. Stra·e";"Hessen"
"5707";5622;"2000-2018";14;9.41556268461756;50.3488146729026;"Steinau a.d. Stra·e";"Hessen"
"5708";5623;"1980-1999";13;9.58220473507626;50.3488153634346;"SchlÅchtern";"Hessen"
"5709";5623;"2000-2018";11;9.58220473507626;50.3488153634346;"SchlÅchtern";"Hessen"
"5710";5623;"1900-2018";14;9.58220473507626;50.3488153634346;"SchlÅchtern";"Hessen"
"5711";5624;"2000-2018";11;9.74884678929041;50.3488160892601;"Bad BrÅckenau";"Bayern"
"5712";5624;"1980-1999";13;9.74884678929041;50.3488160892601;"Bad BrÅckenau";"Bayern"
"5713";5624;"1900-2018";13;9.74884678929041;50.3488160892601;"Bad BrÅckenau";"Bayern"
"5714";5625;"1900-2018";13;9.91548884752165;50.3488168503701;"Wildflecken";"Bayern"
"5715";5625;"2000-2018";11;9.91548884752165;50.3488168503701;"Wildflecken";"Bayern"
"5716";5625;"1980-1999";13;9.91548884752165;50.3488168503701;"Wildflecken";"Bayern"
"5717";5626;"2000-2018";13;10.082130909936;50.3488176467894;"Sandberg";"Bayern"
"5718";5626;"1980-1999";15;10.082130909936;50.3488176467894;"Sandberg";"Bayern"
"5719";5626;"1900-2018";16;10.082130909936;50.3488176467894;"Sandberg";"Bayern"
"5720";5627;"1980-1999";13;10.2487729768;50.3488184785382;"Bad Neustadt a.d.Saale";"Bayern"
"5721";5627;"1900-2018";14;10.2487729768;50.3488184785382;"Bad Neustadt a.d.Saale";"Bayern"
"5722";5627;"2000-2018";10;10.2487729768;50.3488184785382;"Bad Neustadt a.d.Saale";"Bayern"
"5723";5628;"2000-2018";11;10.4154150482911;50.348819345644;"Bad Kînigshofen i.Grabfeld";"Bayern"
"5724";5628;"1980-1999";14;10.4154150482911;50.348819345644;"Bad Kînigshofen i.Grabfeld";"Bayern"
"5725";5628;"1900-2018";16;10.4154150482911;50.348819345644;"Bad Kînigshofen i.Grabfeld";"Bayern"
"5726";5629;"1980-1999";15;10.5820571246393;50.3488202482114;"Rîmhild";"Bayern"
"5727";5629;"1900-2018";16;10.5820571246393;50.3488202482114;"Rîmhild";"Bayern"
"5728";5629;"2000-2018";12;10.5820571246393;50.3488202482114;"Rîmhild";"Bayern"
"5729";5630;"2000-2018";8;10.7486992060894;50.3488211863084;"Bad Rodach bei Coburg";"Bayern"
"5730";5630;"1980-1999";13;10.7486992060894;50.3488211863084;"Bad Rodach bei Coburg";"Bayern"
"5731";5630;"1900-2018";13;10.7486992060894;50.3488211863084;"Bad Rodach bei Coburg";"Bayern"
"5732";5631;"1980-1999";17;10.9153412928691;50.3488221600985;"Meeder";"Bayern"
