"species","latitude","longitude","datasource","year","OBJECTID",".val",".equ",".zer",".cap",".cen",".sea",".gbf",".summary"
"Aporrectodea caliginosa",54.491173,-3.615569,"GBIF",2012,33813,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",51.506121,-0.17798,"GBIF",2018,33817,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.506121,-0.17798,"GBIF",2018,33833,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.484891,-0.192005,"GBIF",2016,33840,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",50.732921,-1.643583,"GBIF",2017,33841,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",52.577556,-0.27261,"GBIF",2013,33842,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.412447,-0.056598,"GBIF",2018,33847,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",53.334295,-2.691706,"GBIF",2008,33849,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Octolasion lacteum",51.495835,-0.178607,"GBIF",2019,33867,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.55984,-0.16285,"GBIF",2017,33871,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",54.493392,-6.385714,"GBIF",2018,33874,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.363178,1.046725,"GBIF",2014,33875,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",51.523493,-0.028809,"GBIF",2015,33892,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus rubellus",50.539458,-2.430561,"GBIF",2016,33901,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",50.600117,-2.053089,"GBIF",2015,33925,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",51.496102,-0.178452,"GBIF",2019,33929,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.412447,-0.056598,"GBIF",2019,33946,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",50.519505,-2.451256,"GBIF",2015,33951,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",51.484891,-0.192005,"GBIF",2016,33959,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.50297,-0.206923,"GBIF",2019,33971,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Satchellius mammalis",51.436002,-0.067109,"GBIF",2019,33977,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",50.81827,-1.06709,"GBIF",2014,33983,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",51.506121,-0.17798,"GBIF",2018,34001,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos eiseni",51.496221,-0.174557,"GBIF",2016,34008,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.457543,-2.828982,"GBIF",2017,34019,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena attemsi",51.436002,-0.067109,"GBIF",2019,34028,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion festivum",51.561479,-0.152685,"GBIF",2017,34058,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.457543,-2.828982,"GBIF",2017,34073,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",51.496236,-0.178375,"GBIF",2010,34075,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.435104,-0.067147,"GBIF",2018,34110,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.16273,-4.659396,"GBIF",2014,34144,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.506121,-0.17798,"GBIF",2018,34166,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",52.577556,-0.27261,"GBIF",2013,34171,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.496192,-0.178448,"GBIF",2017,34178,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.496236,-0.178375,"GBIF",2008,34182,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.414272,-0.055442,"GBIF",2016,34184,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.565164,-0.158307,"GBIF",2019,34189,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea nocturna",51.565164,-0.158307,"GBIF",2019,34196,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.55984,-0.16285,"GBIF",2018,34205,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.564962,-0.092161,"GBIF",2018,34214,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.496236,-0.178375,"GBIF",2000,34231,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus terrestris",50.357044,-4.172611,"GBIF",2011,34233,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",51.457543,-2.828982,"GBIF",2017,34243,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion festivum",51.55984,-0.16285,"GBIF",2018,34250,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.436002,-0.067109,"GBIF",2019,34257,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.564791,-0.078966,"GBIF",2013,34259,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.568804,-0.161046,"GBIF",2014,34260,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",53.316139,-3.807056,"GBIF",2016,34265,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",51.565187,-0.159749,"GBIF",2019,34267,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.557212,-0.167284,"GBIF",2018,34271,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.55984,-0.16285,"GBIF",2016,34284,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.561479,-0.152685,"GBIF",2014,34296,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.412447,-0.056598,"GBIF",2019,34297,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.557212,-0.167284,"GBIF",2017,34302,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.496236,-0.178375,"GBIF",2008,34311,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.568804,-0.161046,"GBIF",2018,34323,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.561479,-0.152685,"GBIF",2018,34326,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",52.576657,-0.272645,"GBIF",2014,34362,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Dendrobaena octaedra",51.504746,-0.205413,"GBIF",2014,34368,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Dendrobaena veneta",51.436002,-0.067109,"GBIF",2019,34372,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",51.496236,-0.178375,"GBIF",2008,34392,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.349892,1.418662,"GBIF",2018,34396,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",51.504746,-0.205413,"GBIF",2014,34402,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.496236,-0.178375,"GBIF",2010,34430,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Dendrobaena attemsi",51.437776,-0.065595,"GBIF",2018,34433,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Satchellius mammalis",51.412447,-0.056598,"GBIF",2018,34435,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.363178,1.046725,"GBIF",2015,34440,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.504746,-0.205413,"GBIF",2014,34441,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.561479,-0.152685,"GBIF",2017,34463,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.412447,-0.056598,"GBIF",2019,34470,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.412447,-0.056598,"GBIF",2018,34480,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.496236,-0.178375,"GBIF",2014,34523,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Eophila icterica",51.55984,-0.16285,"GBIF",2018,34526,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion pygmaeum",51.496198,-0.17888,"GBIF",2017,34547,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.496236,-0.178375,"GBIF",2008,34554,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.496236,-0.178375,"GBIF",2010,34579,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus terrestris",58.436037,-3.076391,"GBIF",2014,34583,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",50.519505,-2.451256,"GBIF",2015,34584,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",51.561479,-0.152685,"GBIF",2017,34615,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos eiseni",51.457543,-2.828982,"GBIF",2017,34624,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",51.561479,-0.152685,"GBIF",2014,34637,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.503203,-0.182304,"GBIF",2014,34650,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",60.729231,-0.959321,"GBIF",2016,34670,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",51.563615,-0.17424,"GBIF",2013,34677,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.55984,-0.16285,"GBIF",2018,34679,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.496192,-0.178448,"GBIF",2017,34681,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Enterion cyaneum",51.55984,-0.16285,"GBIF",2018,34699,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",50.840512,-0.113126,"GBIF",2019,34703,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.557212,-0.167284,"GBIF",2017,34706,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.496236,-0.178375,"GBIF",2008,34714,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Octolasion lacteum",51.50297,-0.206923,"GBIF",2019,34725,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",60.811246,-0.875047,"GBIF",2016,34741,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",50.749696,0.26237,"GBIF",2016,34743,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.445591,-0.038052,"GBIF",2014,34756,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.557212,-0.167284,"GBIF",2018,34762,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.496236,-0.178375,"GBIF",2003,34764,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.564744,-0.076082,"GBIF",2016,34773,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",52.577556,-0.27261,"GBIF",2013,34775,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Dendrobaena octaedra",51.437776,-0.065595,"GBIF",2018,34792,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eophila icterica",51.568804,-0.161046,"GBIF",2017,34804,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.535905,-0.127766,"GBIF",2014,34807,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion festivum",51.561479,-0.152685,"GBIF",2018,34842,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",54.493392,-6.385714,"GBIF",2018,34858,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Eisenia fetida",53.316139,-3.807056,"GBIF",2016,34888,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",51.55984,-0.16285,"GBIF",2018,34891,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.435104,-0.067147,"GBIF",2018,34892,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",53.75978,-3.022833,"GBIF",2015,34914,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",51.502871,-0.180055,"GBIF",2017,34929,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",50.519505,-2.451256,"GBIF",2015,34930,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.496192,-0.178448,"GBIF",2017,34932,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.496236,-0.178375,"GBIF",2011,34937,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.557212,-0.167284,"GBIF",2017,34949,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.55984,-0.16285,"GBIF",2016,34961,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Satchellius mammalis",51.564962,-0.092161,"GBIF",2018,34975,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",50.81827,-1.06709,"GBIF",2014,34976,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",51.561479,-0.152685,"GBIF",2017,34983,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.563615,-0.17424,"GBIF",2017,34994,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.568804,-0.161046,"GBIF",2018,35017,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.55984,-0.16285,"GBIF",2017,35032,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.557212,-0.167284,"GBIF",2017,35033,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eophila icterica",51.496102,-0.178452,"GBIF",2019,35044,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.561479,-0.152685,"GBIF",2014,35045,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.501672,-0.181039,"GBIF",2016,35051,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.435104,-0.067147,"GBIF",2018,35060,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.564744,-0.076082,"GBIF",2016,35062,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Dendrobaena octaedra",51.560874,-0.171465,"GBIF",2019,35071,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.496236,-0.178375,"GBIF",2014,35074,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus rubellus",56.513869,-5.807975,"GBIF",2016,35088,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena octaedra",51.564446,-0.169879,"GBIF",2013,35112,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.487216,-0.119678,"GBIF",2013,35123,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.496236,-0.178375,"GBIF",2008,35125,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Eisenia fetida",50.863584,0.604059,"GBIF",2017,35126,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.484637,-0.118704,"GBIF",2015,35134,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.50347,-0.180968,"GBIF",2016,35147,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Satchellius mammalis",60.593736,-0.859797,"GBIF",2016,35171,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.496236,-0.178375,"GBIF",2014,35176,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.568532,-0.143741,"GBIF",2014,35200,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Octolasion lacteum",51.564744,-0.076082,"GBIF",2016,35205,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",50.337167,-4.448561,"GBIF",2013,35229,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.496236,-0.178375,"GBIF",2003,35242,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.496236,-0.178375,"GBIF",2010,35244,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Dendrobaena attemsi",51.577812,-4.00231,"GBIF",2015,35261,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",51.568804,-0.161046,"GBIF",2014,35288,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",53.322932,-3.782794,"GBIF",2015,35296,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",51.496236,-0.178375,"GBIF",2008,35309,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.55984,-0.16285,"GBIF",2017,35314,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",50.005989,-5.161668,"GBIF",2015,35319,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.496236,-0.178375,"GBIF",2008,35320,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",60.729231,-0.959321,"GBIF",2016,35324,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.363178,1.046725,"GBIF",2016,35329,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena veneta",53.316139,-3.807056,"GBIF",2016,35342,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",51.5002,-0.164457,"GBIF",2007,35345,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.561479,-0.152685,"GBIF",2017,35348,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.496236,-0.178375,"GBIF",2010,35383,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus castaneus",51.412447,-0.056598,"GBIF",2019,35399,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eophila icterica",51.55984,-0.16285,"GBIF",2016,35402,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.560761,-0.164256,"GBIF",2013,35413,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",51.55984,-0.16285,"GBIF",2016,35428,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",60.592008,-0.894637,"GBIF",2016,35433,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",51.412447,-0.056598,"GBIF",2019,35442,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.412666,-0.056229,"GBIF",2016,35448,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",52.577556,-0.27261,"GBIF",2013,35459,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.561479,-0.152685,"GBIF",2018,35465,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.506121,-0.17798,"GBIF",2018,35483,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.561479,-0.152685,"GBIF",2017,35489,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",60.812694,-0.876467,"GBIF",2016,35508,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",51.487216,-0.119678,"GBIF",2013,35547,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.568804,-0.161046,"GBIF",2018,35555,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion cyaneum",51.561479,-0.152685,"GBIF",2017,35556,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",51.377832,-3.120581,"GBIF",2019,35564,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",51.496236,-0.178375,"GBIF",2008,35569,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Eisenia fetida",51.496236,-0.178375,"GBIF",2015,35574,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Dendrobaena veneta",50.863584,0.604059,"GBIF",2017,35584,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Octolasion lacteum",51.457543,-2.828982,"GBIF",2017,35641,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",51.50347,-0.180968,"GBIF",2016,35651,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.503424,-0.180898,"GBIF",2016,35667,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Dendrobaena veneta",51.443854,0.000858,"GBIF",2019,35676,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.501672,-0.181039,"GBIF",2016,35702,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.377832,-3.120581,"GBIF",2019,35704,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.496236,-0.178375,"GBIF",2000,35705,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea longa",51.414272,-0.055442,"GBIF",2016,35740,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.565187,-0.159749,"GBIF",2019,35750,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",50.818271,-1.067232,"GBIF",2015,35758,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",51.457543,-2.828982,"GBIF",2017,35772,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Bimastos eiseni",51.436002,-0.067109,"GBIF",2019,35778,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",60.812318,-0.874458,"GBIF",2016,35783,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
